commande_id,client_id,date_commande,montant,statut
5054,861,2023-10-16,643.4,Annulee
5055,899,2024-02-01,300.62,Annulee
5056,43,2024-01-26,335.95,En attente
5057,772,2023-11-07,672.46,Annulee
5058,586,2024-02-06,290.18,Annulee
5059,628,2023-10-15,540.51,Livree
5060,382,2024-05-15,964.48,Annulee
5061,909,2023-11-23,171.94,En attente
5062,171,2023-12-23,306.32,Annulee
5063,146,2024-05-16,473.12,En attente
5064,782,2024-01-29,691.34,Expédiee
5065,721,2024-07-24,153.5,Annulee
5066,185,2024-06-15,709.85,Livree
5067,890,2023-12-19,542.94,Livree
5068,623,2024-03-24,520.89,Annulee
5069,434,2024-07-17,912.08,Annulee
5070,277,2024-05-20,280.08,En attente
5071,887,2024-05-27,825.87,En attente
5072,573,2024-09-09,307.24,En attente
5073,658,2024-02-20,189.33,En attente
5074,286,2024-03-31,533.4,En attente
5075,914,2024-08-27,610.1,Expédiee
5076,519,2024-04-17,451.57,En attente
5077,951,2024-05-22,248.52,Annulee
5078,133,2024-02-18,394.89,Expédiee
5079,850,2024-09-03,50.33,Expédiee
5080,482,2024-04-29,925.36,Annulee
5081,977,2024-05-11,309.49,Livree
5082,335,2024-09-23,728.99,Livree
5083,866,2024-05-16,588.33,Annulee
5084,242,2023-12-25,727.32,Livree
5085,314,2023-11-28,672.2,En attente
5086,316,2024-07-10,539.45,Livree
5087,85,2024-05-21,773.53,Livree
5088,229,2023-12-12,434.09,Expédiee
5089,730,2024-04-14,485.87,Annulee
5090,834,2023-10-12,439.47,Expédiee
5091,80,2024-02-06,682.08,Livree
5092,841,2024-02-23,547.6,Livree
5093,757,2024-08-17,166.84,Expédiee
5094,713,2024-06-11,25.57,Annulee
5095,39,2023-12-23,502.69,Expédiee
5096,164,2024-08-18,40.86,En attente
5097,669,2024-09-07,270.63,Livree
5098,138,2024-02-09,640.02,Expédiee
5099,145,2023-10-12,149.64,En attente
5100,577,2024-04-01,203.69,Expédiee
5101,35,2024-05-27,333.98,Annulee
5102,949,2024-09-21,80.79,En attente
5103,675,2023-10-12,466.34,Annulee
5104,156,2023-10-06,856.04,En attente
5105,670,2023-10-23,975.75,Expédiee
5106,599,2024-07-26,371.3,En attente
5107,653,2024-06-19,596.05,En attente
5108,610,2024-07-04,491.85,En attente
5109,67,2024-06-01,517.87,En attente
5110,118,2024-02-15,313.81,Livree
5111,945,2024-01-04,396.54,Annulee
5112,887,2024-09-29,665.29,Expédiee
5113,156,2024-05-18,225.09,En attente
5114,82,2024-08-23,359.03,Annulee
5115,907,2024-08-21,519.21,En attente
5116,320,2024-09-03,145.12,Annulee
5117,865,2024-03-30,376.63,En attente
5118,280,2024-03-18,954.36,Expédiee
5119,540,2024-04-19,643.68,Annulee
5120,838,2023-12-20,842.03,En attente
5121,274,2024-08-06,242.45,Annulee
5122,41,2024-07-04,782.67,Expédiee
5123,898,2024-02-12,634.22,Livree
5124,905,2023-10-10,184.73,Expédiee
5125,875,2023-12-31,565.2,Annulee
5126,939,2024-03-15,430.85,Annulee
5127,925,2024-07-30,965.78,Expédiee
5128,789,2024-03-15,706.39,Livree
5129,456,2023-12-29,153.36,Expédiee
5130,389,2023-11-22,993.63,Expédiee
5131,91,2024-04-01,84.63,Livree
5132,1,2024-01-05,643.22,Livree
5133,103,2024-07-09,535.69,Annulee
5134,504,2024-04-16,273.15,Livree
5135,982,2024-02-21,24.21,En attente
5136,734,2024-01-05,762.74,En attente
5137,166,2024-06-30,755.35,Expédiee
5138,647,2023-11-30,432.17,Expédiee
5139,297,2023-12-05,702.69,En attente
5140,210,2024-05-24,397.63,Expédiee
5141,464,2024-03-03,68.94,Annulee
5142,994,2023-10-30,718.28,Expédiee
5143,137,2024-02-21,276.41,Annulee
5144,515,2023-11-17,604.78,En attente
5145,918,2024-05-03,423.64,En attente
5146,770,2023-10-25,503.95,Livree
5147,860,2024-07-24,311.29,En attente
5148,491,2024-09-06,923.73,Expédiee
5149,413,2024-02-26,802.59,En attente
5150,169,2024-09-07,991.24,Expédiee
5151,944,2024-07-21,368.17,Expédiee
5152,134,2024-09-30,185.03,Livree
5153,294,2024-09-15,891.39,Expédiee
5154,866,2024-05-02,764.55,Livree
5155,494,2024-05-31,166.05,Annulee
5156,407,2024-03-30,386.89,Annulee
5157,266,2023-12-29,755.13,Annulee
5158,873,2024-01-28,211.28,En attente
5159,65,2024-08-12,851.46,Expédiee
5160,735,2024-04-09,733.04,Expédiee
5161,235,2023-12-03,810.94,En attente
5162,583,2024-01-21,726.18,Expédiee
5163,875,2024-04-02,420.24,En attente
5164,326,2023-12-20,283.44,Expédiee
5165,379,2023-11-15,83.08,Annulee
5166,616,2023-11-16,518.46,Livree
5167,964,2024-01-18,837.63,Expédiee
5168,395,2024-09-14,111.43,En attente
5169,30,2023-10-08,637.04,Livree
5170,777,2024-08-05,871.62,En attente
5171,163,2023-12-08,39.82,Livree
5172,836,2023-12-28,95.5,Expédiee
5173,418,2024-08-27,448.43,En attente
5174,513,2024-09-06,434.94,Expédiee
5175,760,2024-09-27,495.91,Livree
5176,485,2024-09-17,556.45,Annulee
5177,48,2024-06-25,111.95,En attente
5178,114,2024-01-06,420.63,En attente
5179,17,2024-03-12,754.91,En attente
5180,396,2024-08-21,485.18,En attente
5181,633,2024-04-23,2.93,Livree
5182,443,2024-05-19,548.67,Livree
5183,688,2024-06-17,576.08,En attente
5184,556,2023-11-27,90.3,Expédiee
5185,660,2024-08-16,780.17,En attente
5186,301,2024-04-22,502.84,En attente
5187,679,2024-06-18,238.25,Expédiee
5188,100,2024-01-08,337.56,Expédiee
5189,92,2023-10-07,362.86,Livree
5190,583,2024-08-31,79.38,Annulee
5191,561,2024-08-05,820.7,Livree
5192,938,2024-03-01,949.98,Livree
5193,939,2023-11-28,652.15,En attente
5194,1,2024-06-15,623.14,Expédiee
5195,536,2023-10-31,82.91,Livree
5196,388,2024-07-12,605.34,Expédiee
5197,213,2024-01-10,328.06,Expédiee
5198,415,2024-04-02,778.81,Annulee
5199,889,2024-09-16,363.34,Annulee
5200,906,2024-01-25,16.45,Expédiee
5201,131,2024-08-17,66.56,Annulee
5202,404,2023-12-22,270.37,En attente
5203,877,2023-10-11,591.85,Annulee
5204,624,2024-01-31,432.2,En attente
5205,145,2024-08-31,28.07,Livree
5206,581,2024-05-05,242.64,Expédiee
5207,193,2024-08-04,618.34,Livree
5208,910,2024-08-26,311.26,Livree
5209,7,2024-09-17,410.86,Annulee
5210,738,2024-08-15,56.59,Livree
5211,672,2024-03-13,555.29,Livree
5212,74,2024-01-31,387.47,Expédiee
5213,722,2024-07-23,732.49,Livree
5214,351,2024-04-20,240.69,Expédiee
5215,877,2024-04-30,923.24,Livree
5216,717,2023-10-11,350.84,En attente
5217,617,2023-11-14,64.16,En attente
5218,595,2023-11-03,319.09,Livree
5219,882,2023-11-23,97.19,En attente
5220,798,2024-04-06,968.8,En attente
5221,496,2023-11-10,81.59,Livree
5222,269,2024-03-01,250.44,En attente
5223,731,2024-05-10,939.4,Expédiee
5224,728,2024-04-15,269.37,Livree
5225,734,2024-05-16,86.29,Annulee
5226,973,2023-11-11,902.53,Livree
5227,442,2024-04-26,698.0,Expédiee
5228,44,2024-09-06,940.28,Expédiee
5229,55,2023-10-10,543.23,Livree
5230,127,2024-06-11,751.09,Livree
5231,373,2024-02-05,58.9,Expédiee
5232,968,2024-02-12,816.81,Expédiee
5233,581,2023-12-10,216.01,Livree
5234,625,2024-09-23,614.76,En attente
5235,409,2023-11-12,775.92,Expédiee
5236,914,2024-03-12,8.63,Annulee
5237,275,2023-10-07,31.58,Annulee
5238,313,2023-11-18,278.1,Annulee
5239,590,2024-09-30,519.61,Livree
5240,791,2024-03-28,804.31,Annulee
5241,342,2024-02-13,940.65,Expédiee
5242,372,2023-11-04,131.72,Annulee
5243,311,2023-11-25,518.6,En attente
5244,594,2024-04-07,68.98,Expédiee
5245,216,2024-03-14,140.69,En attente
5246,663,2024-03-04,74.0,Annulee
5247,908,2023-10-25,236.59,Livree
5248,811,2023-12-04,416.53,En attente
5249,951,2024-09-05,755.87,Annulee
5250,290,2024-05-01,452.74,Expédiee
5251,715,2023-12-23,603.9,En attente
5252,16,2023-10-20,519.64,Livree
5253,274,2024-04-25,307.03,Livree
5254,748,2024-09-11,116.85,Annulee
5255,316,2024-06-27,80.34,Annulee
5256,683,2023-12-05,350.16,En attente
5257,540,2024-07-10,385.25,Expédiee
5258,177,2023-12-29,144.69,Livree
5259,312,2024-02-26,621.09,En attente
5260,841,2024-03-01,122.65,Expédiee
5261,913,2024-09-12,282.81,Annulee
5262,642,2024-08-07,672.59,Annulee
5263,840,2023-12-21,352.29,Expédiee
5264,839,2023-10-10,833.8,En attente
5265,426,2024-09-18,362.21,Annulee
5266,128,2023-10-22,893.6,Annulee
5267,258,2024-05-12,378.71,En attente
5268,942,2024-04-09,462.35,Livree
5269,9,2024-03-12,765.19,En attente
5270,739,2023-12-06,272.11,Expédiee
5271,948,2023-12-04,974.23,Livree
5272,670,2023-12-16,550.65,En attente
5273,668,2024-05-18,825.35,Expédiee
5274,540,2024-09-11,657.71,Expédiee
5275,749,2024-01-17,386.2,En attente
5276,772,2024-02-24,941.73,Annulee
5277,571,2024-04-07,365.66,Expédiee
5278,996,2024-01-24,576.19,Livree
5279,536,2023-11-30,641.87,Expédiee
5280,997,2024-05-11,464.75,Annulee
5281,650,2024-06-14,504.33,En attente
5282,584,2024-04-27,49.03,En attente
5283,586,2024-09-01,288.16,Expédiee
5284,700,2023-12-30,174.09,Livree
5285,420,2024-03-02,518.87,Livree
5286,72,2024-08-22,196.18,Annulee
5287,659,2024-07-07,60.31,Annulee
5288,528,2024-07-15,567.33,En attente
5289,135,2024-07-30,425.09,En attente
5290,195,2024-06-11,244.36,Livree
5291,555,2023-10-17,195.11,Expédiee
5292,433,2024-07-29,621.66,Annulee
5293,602,2024-03-24,191.23,Livree
5294,645,2023-11-10,301.56,Expédiee
5295,277,2024-04-18,32.77,Expédiee
5296,88,2024-08-18,976.16,Expédiee
5297,603,2024-02-13,305.55,Expédiee
5298,303,2024-06-12,496.93,En attente
5299,144,2024-03-03,640.28,Expédiee
5300,111,2024-02-08,827.57,Livree
5301,203,2024-01-09,507.99,Expédiee
5302,902,2024-06-05,259.1,Livree
5303,153,2024-08-08,449.36,Livree
5304,16,2024-04-22,263.51,Expédiee
5305,855,2024-04-29,441.4,Annulee
5306,69,2024-04-20,296.57,Annulee
5307,674,2023-12-12,746.73,En attente
5308,92,2024-09-20,302.82,Livree
5309,432,2024-02-04,195.55,En attente
5310,427,2023-11-26,15.27,Expédiee
5311,526,2024-05-10,544.3,En attente
5312,230,2024-02-07,259.22,Expédiee
5313,564,2024-01-27,979.95,Expédiee
5314,20,2023-11-15,452.51,En attente
5315,472,2024-01-22,470.17,Annulee
5316,994,2024-01-08,397.1,Expédiee
5317,250,2024-01-29,192.58,Livree
5318,195,2023-10-03,249.38,En attente
5319,966,2024-05-17,566.4,Livree
5320,885,2024-04-08,903.31,Expédiee
5321,193,2024-02-03,470.68,En attente
5322,166,2023-11-01,225.42,Expédiee
5323,671,2023-10-29,445.81,En attente
5324,598,2024-05-19,649.8,Livree
5325,237,2024-03-17,398.73,Livree
5326,91,2024-03-14,585.0,Expédiee
5327,899,2024-10-02,719.07,Livree
5328,238,2024-08-04,346.25,Annulee
5329,747,2024-06-02,335.97,Annulee
5330,712,2024-05-31,433.25,En attente
5331,357,2024-08-26,390.29,Livree
5332,219,2024-07-20,567.14,Livree
5333,169,2024-10-02,550.25,Livree
5334,174,2024-09-27,891.99,Livree
5335,188,2024-05-23,382.23,En attente
5336,809,2024-04-25,140.51,Livree
5337,947,2024-09-16,822.16,Annulee
5338,579,2024-02-17,523.5,Expédiee
5339,425,2024-08-23,746.24,En attente
5340,445,2023-11-13,348.93,Livree
5341,502,2023-12-03,59.23,Livree
5342,845,2024-02-06,742.77,En attente
5343,514,2024-03-18,363.51,En attente
5344,189,2024-01-07,960.04,Expédiee
5345,140,2024-05-08,314.69,Livree
5346,505,2024-05-14,199.02,Annulee
5347,580,2023-10-16,790.4,En attente
5348,905,2024-01-04,13.47,Expédiee
5349,575,2024-01-31,535.89,Livree
5350,985,2023-12-12,931.2,Livree
5351,979,2024-07-28,794.04,Annulee
5352,929,2024-05-09,314.88,Livree
5353,559,2024-08-14,712.94,En attente
5354,557,2023-11-11,337.84,En attente
5355,103,2024-01-03,228.8,Expédiee
5356,920,2024-07-26,798.83,En attente
5357,894,2024-04-22,924.23,En attente
5358,144,2023-11-17,141.77,En attente
5359,247,2024-04-19,137.54,En attente
5360,92,2024-06-29,275.01,En attente
5361,866,2023-11-04,953.96,Annulee
5362,207,2024-01-08,757.75,Expédiee
5363,513,2024-06-11,740.04,Livree
5364,797,2024-09-17,893.7,Livree
5365,562,2023-12-31,72.12,Annulee
5366,96,2023-11-07,522.9,En attente
5367,890,2024-05-22,30.02,Livree
5368,551,2024-04-15,789.77,En attente
5369,683,2024-06-05,766.63,Livree
5370,579,2024-06-25,36.45,Livree
5371,599,2024-08-22,667.93,Annulee
5372,47,2024-04-15,426.64,En attente
5373,998,2024-04-23,971.79,Livree
5374,943,2024-01-02,865.53,En attente
5375,259,2023-11-18,460.9,Annulee
5376,800,2023-10-03,59.1,En attente
5377,62,2024-01-30,224.93,Livree
5378,853,2023-12-21,387.44,En attente
5379,866,2024-07-30,875.96,Livree
5380,431,2023-12-17,477.53,Livree
5381,855,2024-05-08,82.58,Livree
5382,225,2024-09-08,465.46,En attente
5383,338,2024-09-12,60.05,Annulee
5384,990,2024-06-21,975.99,Annulee
5385,636,2023-12-15,879.7,En attente
5386,602,2024-03-31,571.32,Expédiee
5387,595,2024-08-17,448.92,Livree
5388,355,2024-07-06,470.45,Annulee
5389,77,2024-04-06,347.11,Annulee
5390,863,2024-09-03,976.12,Livree
5391,658,2024-01-05,102.59,Livree
5392,83,2024-04-27,598.46,Livree
5393,559,2024-09-30,420.62,Annulee
5394,623,2024-06-22,787.05,Livree
5395,105,2024-05-19,895.93,Livree
5396,710,2024-03-12,638.66,Expédiee
5397,814,2023-10-07,973.62,Livree
5398,962,2024-09-17,95.33,Expédiee
5399,471,2024-04-02,714.47,Expédiee
5400,537,2024-06-24,236.94,Livree
5401,550,2024-01-12,468.21,Expédiee
5402,214,2023-11-05,517.3,Annulee
5403,113,2024-06-29,441.38,Annulee
5404,711,2024-07-19,987.32,Expédiee
5405,458,2024-03-06,252.94,En attente
5406,604,2024-01-13,428.81,Expédiee
5407,834,2024-08-01,222.1,Expédiee
5408,317,2023-12-03,321.68,Expédiee
5409,965,2024-01-22,463.12,Livree
5410,500,2024-06-21,912.86,Annulee
5411,881,2023-10-25,521.34,Livree
5412,480,2024-05-08,4.71,Annulee
5413,967,2023-12-25,649.02,Annulee
5414,951,2023-10-19,393.37,Expédiee
5415,672,2024-08-11,805.32,En attente
5416,502,2024-01-23,392.34,Expédiee
5417,555,2024-08-08,748.22,Annulee
5418,402,2024-02-11,861.11,Annulee
5419,95,2024-05-23,355.36,Livree
5420,513,2024-08-13,424.67,Annulee
5421,121,2024-05-14,223.87,En attente
5422,69,2024-01-16,598.16,Expédiee
5423,566,2024-01-12,756.83,En attente
5424,540,2024-04-02,385.83,Expédiee
5425,591,2023-11-13,11.55,Annulee
5426,352,2024-08-17,604.8,En attente
5427,294,2024-08-30,229.22,Annulee
5428,589,2024-03-14,840.82,Livree
5429,514,2023-11-20,967.01,Annulee
5430,864,2023-10-13,84.72,Expédiee
5431,412,2023-12-02,458.34,Livree
5432,797,2024-05-16,102.87,Livree
5433,463,2024-01-03,982.82,Annulee
5434,149,2024-07-23,211.34,En attente
5435,587,2024-01-03,597.89,Expédiee
5436,225,2023-10-11,445.19,Annulee
5437,747,2024-05-12,508.75,Livree
5438,461,2024-05-05,97.71,Annulee
5439,825,2024-09-22,142.56,En attente
5440,485,2024-02-16,727.29,Expédiee
5441,305,2024-01-29,985.18,En attente
5442,506,2023-10-22,260.98,Annulee
5443,229,2024-01-15,931.76,Annulee
5444,292,2024-03-24,102.91,Annulee
5445,839,2024-08-23,404.24,Expédiee
5446,21,2023-12-13,103.66,Annulee
5447,709,2023-12-19,293.87,Annulee
5448,600,2024-06-01,621.73,En attente
5449,713,2023-11-29,780.5,Livree
5450,49,2024-01-17,559.97,Expédiee
5451,166,2024-07-21,461.41,Annulee
5452,800,2024-01-12,282.96,Livree
5453,205,2024-07-21,27.11,En attente
5454,830,2024-02-06,400.07,En attente
5455,712,2024-08-26,121.89,Livree
5456,890,2024-09-30,964.08,Annulee
5457,152,2023-10-23,667.6,Livree
5458,800,2024-04-23,219.23,Annulee
5459,239,2024-05-01,729.26,Livree
5460,881,2024-08-21,535.15,Livree
5461,333,2023-10-11,244.37,En attente
5462,949,2024-04-11,28.66,Annulee
5463,466,2024-03-13,497.51,En attente
5464,823,2024-04-06,498.19,Annulee
5465,852,2024-07-01,463.29,Livree
5466,210,2023-10-18,167.37,En attente
5467,370,2024-05-12,70.03,En attente
5468,609,2024-03-03,298.36,Annulee
5469,157,2024-07-15,350.07,Expédiee
5470,455,2024-01-20,977.54,Annulee
5471,134,2024-08-23,51.87,Expédiee
5472,279,2024-09-04,932.67,Expédiee
5473,799,2023-11-07,165.31,Annulee
5474,698,2024-03-10,232.64,Livree
5475,977,2024-06-04,830.03,En attente
5476,14,2024-02-01,636.95,Expédiee
5477,912,2024-02-16,279.11,Livree
5478,516,2024-02-22,413.0,En attente
5479,82,2024-03-09,237.28,En attente
5480,161,2024-03-18,317.36,Annulee
5481,779,2024-08-24,462.39,Expédiee
5482,382,2024-04-15,311.79,En attente
5483,390,2024-04-24,632.72,Expédiee
5484,257,2023-11-23,415.92,Livree
5485,134,2024-07-19,869.52,Expédiee
5486,678,2024-07-18,878.31,Expédiee
5487,181,2024-09-17,760.15,Livree
5488,268,2024-02-28,295.78,Expédiee
5489,251,2023-11-02,671.17,Expédiee
5490,378,2024-08-25,388.13,Expédiee
5491,288,2024-05-02,411.0,Expédiee
5492,56,2023-11-12,528.12,Expédiee
5493,518,2024-09-14,951.59,Livree
5494,651,2024-08-10,63.07,Annulee
5495,682,2024-03-04,302.59,Livree
5496,43,2024-07-21,841.09,Annulee
5497,416,2024-03-14,310.28,En attente
5498,841,2023-10-26,823.23,Expédiee
5499,505,2023-10-14,730.22,Livree
5500,419,2023-12-01,33.8,Expédiee
5501,986,2024-02-24,292.17,Expédiee
5502,559,2024-07-11,179.93,Expédiee
5503,733,2024-02-02,166.64,Annulee
5504,264,2024-04-22,946.54,Annulee
5505,888,2024-09-21,987.56,Livree
5506,842,2024-09-02,928.08,Livree
5507,251,2024-07-02,948.92,En attente
5508,844,2024-05-23,731.17,Expédiee
5509,246,2024-07-27,816.75,En attente
5510,368,2024-03-23,167.67,Expédiee
5511,978,2024-08-25,230.91,Expédiee
5512,610,2024-08-18,765.08,Livree
5513,548,2024-05-13,342.5,Expédiee
5514,703,2024-06-27,696.3,Expédiee
5515,436,2023-12-12,821.67,Annulee
5516,618,2023-12-15,743.86,En attente
5517,170,2024-02-13,459.97,Annulee
5518,203,2024-03-30,167.41,Expédiee
5519,232,2023-10-22,524.27,Livree
5520,354,2024-01-13,882.1,En attente
5521,848,2024-07-21,596.84,Annulee
5522,231,2024-03-15,220.65,En attente
5523,46,2023-10-14,473.51,Annulee
5524,676,2024-09-04,692.85,Annulee
5525,96,2024-03-09,475.62,Livree
5526,970,2024-09-18,748.69,En attente
5527,636,2024-07-02,478.71,En attente
5528,18,2024-06-24,647.07,Expédiee
5529,161,2024-04-24,60.67,Livree
5530,94,2024-08-18,537.67,Livree
5531,672,2024-06-11,189.84,En attente
5532,15,2024-03-19,305.41,Annulee
5533,496,2024-04-17,910.56,Annulee
5534,916,2023-10-08,884.53,Annulee
5535,55,2024-04-04,680.78,En attente
5536,274,2024-03-03,811.4,Expédiee
5537,574,2024-01-07,615.74,Annulee
5538,819,2024-09-12,812.76,Livree
5539,999,2023-11-16,164.73,En attente
5540,971,2024-06-27,457.95,Livree
5541,123,2023-11-29,754.7,Expédiee
5542,860,2023-10-11,13.37,Expédiee
5543,909,2024-06-06,831.96,Livree
5544,444,2024-07-30,660.9,Annulee
5545,988,2024-06-17,116.05,Livree
5546,468,2024-09-07,787.73,En attente
5547,229,2023-10-06,991.52,Livree
5548,621,2024-09-28,659.1,Expédiee
5549,676,2024-05-30,110.84,Annulee
5550,564,2023-12-25,933.73,En attente
5551,670,2024-08-16,460.66,Expédiee
5552,753,2024-01-22,373.25,En attente
5553,769,2024-04-04,869.93,Annulee
5554,556,2024-08-18,72.9,En attente
5555,81,2024-08-07,314.93,Livree
5556,879,2023-10-10,924.36,Livree
5557,631,2023-10-14,208.16,Livree
5558,408,2024-06-01,707.38,Expédiee
5559,431,2024-04-12,545.77,Expédiee
5560,921,2023-10-11,269.26,Annulee
5561,530,2024-04-20,180.76,Livree
5562,391,2024-09-13,758.68,Annulee
5563,295,2024-09-20,334.99,En attente
5564,227,2024-02-03,831.7,Expédiee
5565,479,2024-09-11,841.2,Expédiee
5566,356,2023-11-22,972.5,Annulee
5567,381,2024-07-16,57.5,En attente
5568,172,2024-09-03,561.56,Livree
5569,990,2024-02-09,688.73,Livree
5570,928,2024-07-05,684.52,Livree
5571,142,2023-10-22,686.83,Livree
5572,202,2023-11-20,598.81,Expédiee
5573,886,2024-05-05,385.71,Livree
5574,868,2024-01-21,808.63,Annulee
5575,713,2023-10-16,678.03,En attente
5576,429,2023-12-03,36.46,Expédiee
5577,4,2024-06-06,919.0,Annulee
5578,302,2024-06-01,640.89,Annulee
5579,585,2023-11-14,298.01,Expédiee
5580,379,2024-05-20,449.72,Livree
5581,443,2023-10-05,666.72,Livree
5582,827,2024-01-01,77.6,Expédiee
5583,483,2023-12-22,362.61,Annulee
5584,869,2024-06-30,372.93,Annulee
5585,60,2024-08-14,11.32,En attente
5586,571,2023-10-20,3.83,Annulee
5587,509,2024-04-21,3.87,Annulee
5588,857,2024-01-07,228.37,En attente
5589,87,2023-10-16,260.22,En attente
5590,233,2024-09-17,897.84,Livree
5591,242,2024-02-16,115.25,En attente
5592,776,2023-10-24,546.76,En attente
5593,638,2024-06-22,934.33,Expédiee
5594,31,2024-04-30,190.48,Annulee
5595,779,2023-10-29,264.24,Expédiee
5596,327,2023-12-08,627.72,En attente
5597,91,2024-03-18,542.88,Livree
5598,683,2023-12-31,260.27,Annulee
5599,281,2024-07-17,181.4,Livree
5600,649,2023-12-02,839.74,Livree
5601,586,2023-12-27,441.24,Livree
5602,730,2024-04-01,436.41,Annulee
5603,998,2024-08-26,302.66,En attente
5604,34,2023-11-27,317.55,Livree
5605,286,2023-11-14,988.6,En attente
5606,873,2023-12-18,136.12,En attente
5607,462,2023-12-10,173.85,Expédiee
5608,708,2024-06-12,437.43,Annulee
5609,620,2024-01-09,53.88,Expédiee
5610,651,2024-02-08,837.15,Expédiee
5611,453,2023-10-19,534.37,Livree
5612,589,2024-08-31,368.13,Livree
5613,26,2024-03-05,535.42,Annulee
5614,148,2024-08-09,943.96,Livree
5615,136,2024-08-11,330.31,Livree
5616,206,2024-02-16,597.87,Livree
5617,886,2024-09-19,445.72,Expédiee
5618,22,2024-03-25,452.05,En attente
5619,117,2023-11-08,390.53,Expédiee
5620,229,2024-06-13,761.33,Expédiee
5621,397,2024-06-04,570.07,Livree
5622,771,2024-02-18,984.67,Expédiee
5623,906,2024-05-09,496.52,En attente
5624,114,2024-04-08,525.48,En attente
5625,890,2024-02-02,618.65,Expédiee
5626,168,2024-09-07,267.18,Annulee
5627,928,2024-05-31,277.18,Livree
5628,565,2024-01-02,474.29,Annulee
5629,312,2024-04-27,420.37,Annulee
5630,943,2024-05-13,987.91,En attente
5631,201,2023-10-14,984.42,Livree
5632,31,2024-02-03,34.14,En attente
5633,903,2024-04-25,170.61,Expédiee
5634,17,2023-12-27,371.84,Annulee
5635,909,2024-02-19,249.5,Livree
5636,512,2024-09-15,242.7,En attente
5637,577,2023-10-19,483.18,En attente
5638,390,2024-06-15,87.42,En attente
5639,238,2023-12-23,332.82,Expédiee
5640,912,2024-07-09,757.8,Livree
5641,629,2024-04-30,890.01,Annulee
5642,503,2023-11-14,301.06,Expédiee
5643,370,2024-09-13,239.14,En attente
5644,592,2023-12-08,515.39,En attente
5645,485,2024-08-17,650.42,Annulee
5646,826,2024-02-26,975.23,En attente
5647,158,2024-08-12,302.36,En attente
5648,199,2024-06-19,668.32,En attente
5649,237,2024-01-02,942.99,Livree
5650,737,2023-11-20,322.16,Annulee
5651,425,2024-09-06,739.68,Expédiee
5652,491,2024-08-26,13.57,Expédiee
5653,443,2024-08-16,743.26,En attente
5654,794,2024-07-01,892.41,Livree
5655,687,2024-03-29,196.49,Annulee
5656,714,2024-04-14,276.48,En attente
5657,923,2024-01-02,182.18,Livree
5658,63,2024-03-05,256.18,En attente
5659,814,2024-05-15,71.94,Livree
5660,921,2024-07-22,830.37,Livree
5661,743,2024-05-14,72.71,Expédiee
5662,87,2024-02-18,163.07,Annulee
5663,275,2024-06-29,766.36,Annulee
5664,159,2023-12-14,264.42,Livree
5665,660,2024-05-17,744.72,Expédiee
5666,580,2024-06-29,360.55,Livree
5667,80,2024-08-27,485.2,Annulee
5668,584,2024-06-27,600.84,Annulee
5669,714,2024-01-08,16.71,En attente
5670,79,2024-09-01,184.84,En attente
5671,999,2024-02-17,665.02,Annulee
5672,198,2023-11-01,215.87,En attente
5673,569,2024-06-08,341.71,Livree
5674,700,2023-11-23,154.23,Expédiee
5675,374,2024-06-16,394.24,Livree
5676,865,2024-08-31,996.97,Annulee
5677,733,2024-09-29,314.23,En attente
5678,744,2023-12-10,820.46,Expédiee
5679,672,2024-04-27,425.22,Annulee
5680,653,2023-12-17,475.3,En attente
5681,181,2024-02-01,827.21,En attente
5682,480,2024-02-14,283.9,Annulee
5683,580,2024-02-21,954.7,Annulee
5684,145,2023-11-25,599.72,Expédiee
5685,313,2024-04-11,467.61,Annulee
5686,10,2023-11-22,9.62,Expédiee
5687,516,2024-05-12,151.29,En attente
5688,912,2023-10-10,131.35,Livree
5689,319,2023-10-19,353.11,Annulee
5690,667,2023-12-28,199.76,En attente
5691,785,2024-08-26,827.97,Annulee
5692,804,2024-02-14,616.16,Livree
5693,599,2024-04-06,80.91,Annulee
5694,450,2024-01-20,891.41,Livree
5695,537,2024-03-15,197.62,Annulee
5696,21,2024-01-02,417.32,Expédiee
5697,817,2023-11-12,577.33,Expédiee
5698,618,2024-01-10,965.18,En attente
5699,828,2024-01-20,387.59,Annulee
5700,278,2024-01-17,924.69,Livree
5701,288,2024-04-14,310.24,Expédiee
5702,163,2024-09-12,447.94,Expédiee
5703,334,2024-03-10,419.7,Annulee
5704,326,2024-04-13,59.07,Livree
5705,349,2024-09-28,168.21,En attente
5706,969,2024-04-14,900.57,En attente
5707,861,2024-07-20,583.31,Expédiee
5708,187,2024-04-03,762.27,En attente
5709,313,2024-07-03,883.01,Expédiee
5710,798,2024-02-14,825.97,En attente
5711,550,2024-08-10,476.35,Annulee
5712,819,2023-12-25,647.58,Annulee
5713,905,2024-06-11,61.49,Annulee
5714,1,2024-01-23,189.77,Livree
5715,698,2024-02-22,720.33,Expédiee
5716,336,2024-08-07,381.37,Annulee
5717,457,2024-08-27,374.79,Expédiee
5718,74,2024-01-31,92.16,Expédiee
5719,252,2024-04-06,975.09,Expédiee
5720,278,2024-02-24,70.63,Annulee
5721,958,2023-12-03,657.16,Expédiee
5722,645,2024-02-16,774.21,Livree
5723,368,2024-07-04,809.42,En attente
5724,552,2023-10-13,484.18,Annulee
5725,582,2024-06-19,676.54,En attente
5726,25,2024-08-08,75.74,Annulee
5727,32,2024-02-01,308.67,Livree
