SaleID,ProductID,Quantity,SaleDate,SalesAmount,dateUpdate
60902,103,7,2024-05-17,385.07,2024-08-21
60903,103,8,2024-06-16,274.06,2024-05-03
60904,104,1,2024-07-07,370.49,2024-11-18
60905,103,10,2024-09-20,203.55,2024-10-02
60906,104,10,2024-08-17,15.98,2024-05-06
60907,105,8,2024-11-03,426.38,2024-10-30
60908,102,9,2024-05-20,470.63,2024-05-19
60909,104,6,2024-03-03,203.79,2024-07-21
60910,105,5,2024-11-13,188.02,2024-01-26
60911,105,4,2024-07-07,358.39,2024-11-25
60912,102,3,2024-08-12,460.62,2024-09-08
60913,103,1,2024-02-15,423.18,2024-01-08
60914,103,10,2024-11-05,418.39,2024-08-08
60915,105,1,2024-03-10,424.67,2024-02-27
60916,102,6,2024-02-26,303.83,2024-07-11
60917,104,1,2024-02-01,93.23,2024-04-17
60918,104,5,2024-09-09,428.43,2024-02-02
60919,101,3,2024-11-19,498.97,2024-03-01
60920,102,9,2024-10-01,63.31,2024-02-03
60921,100,3,2024-01-29,89.04,2024-12-01
60922,101,3,2024-03-21,10.57,2024-03-04
60923,100,8,2024-10-29,394.13,2024-01-15
60924,100,4,2024-08-15,429.71,2024-08-09
60925,100,3,2024-01-12,372.42,2024-05-06
60926,102,3,2024-10-26,191.01,2024-05-07
60927,105,10,2024-08-10,223.23,2024-07-20
60928,103,9,2024-09-21,251.21,2024-07-17
60929,100,1,2024-11-12,322.74,2024-01-18
60930,102,10,2024-08-26,164.23,2024-02-18
60931,103,10,2024-01-25,330.38,2024-08-06
60932,100,4,2024-04-03,330.74,2024-01-14
60933,100,7,2024-03-17,178.57,2024-01-08
60934,105,4,2024-10-02,276.05,2024-10-01
60935,104,10,2024-10-13,159.5,2024-11-16
60936,104,8,2024-10-22,27.26,2024-04-01
60937,100,9,2024-11-13,253.73,2024-11-19
60938,102,9,2024-02-25,39.44,2024-01-14
60939,100,1,2024-07-01,30.82,2024-03-07
60940,105,5,2024-11-19,335.4,2024-06-07
60941,103,9,2024-10-06,270.74,2024-07-22
60942,102,2,2024-11-15,52.64,2024-03-17
60943,101,4,2024-06-03,323.95,2024-07-13
60944,100,5,2024-04-28,285.56,2024-07-05
60945,101,4,2024-09-01,356.42,2024-12-27
60946,101,2,2024-03-03,132.22,2024-12-10
60947,100,4,2024-07-24,287.17,2024-09-17
60948,102,1,2024-11-01,94.93,2024-05-30
60949,105,5,2024-02-29,152.52,2024-03-29
60950,105,2,2024-04-09,101.43,2024-10-25
60951,103,10,2024-01-13,461.66,2024-11-11
60952,103,4,2024-04-01,482.44,2024-10-14
60953,101,8,2024-05-21,477.31,2024-01-15
60954,101,10,2024-06-24,372.83,2024-07-22
60955,104,6,2024-02-24,52.42,2024-01-08
60956,102,9,2024-02-18,344.25,2024-12-24
60957,100,6,2024-11-05,167.09,2024-03-05
60958,102,8,2024-12-30,356.22,2024-05-14
60959,100,2,2024-12-11,430.39,2024-12-31
60960,102,5,2024-02-03,118.56,2024-12-24
60961,103,9,2024-07-12,193.17,2024-04-08
60962,105,8,2024-10-15,403.8,2024-04-23
60963,104,3,2024-12-23,491.33,2024-11-26
60964,101,5,2024-01-31,315.91,2024-05-27
60965,105,1,2024-01-31,17.59,2024-05-18
60966,102,2,2024-09-01,37.3,2024-09-18
60967,105,5,2024-10-11,259.41,2024-03-19
60968,102,8,2024-07-31,57.67,2024-06-20
60969,105,10,2024-06-18,134.04,2024-08-21
60970,105,4,2024-02-03,57.17,2024-08-26
60971,102,4,2024-11-07,217.17,2024-05-21
60972,101,6,2024-12-29,83.0,2024-02-14
60973,100,9,2024-03-31,451.66,2024-11-08
60974,105,10,2024-02-23,296.18,2024-06-12
60975,100,8,2024-08-02,137.5,2024-01-24
60976,105,9,2024-05-28,281.8,2024-04-27
60977,100,6,2024-07-25,217.06,2024-12-01
60978,103,2,2024-11-22,170.6,2024-04-02
60979,101,3,2024-04-27,383.27,2024-06-04
60980,100,3,2024-03-02,137.94,2024-10-09
60981,100,6,2024-07-12,425.58,2024-05-21
60982,103,4,2024-01-14,414.25,2024-09-26
60983,100,1,2024-03-20,353.04,2024-11-06
60984,104,7,2024-10-08,164.39,2024-03-21
60985,101,10,2024-11-03,77.58,2024-12-26
60986,103,10,2024-08-18,368.47,2024-04-29
60987,100,1,2024-09-21,60.51,2024-01-21
60988,101,10,2024-04-01,214.39,2024-09-08
60989,105,10,2024-07-29,56.71,2024-08-18
60990,100,10,2024-08-28,261.18,2024-03-03
60991,104,2,2024-10-08,267.79,2024-07-26
60992,101,3,2024-05-29,431.72,2024-05-29
60993,104,4,2024-09-30,430.03,2024-07-22
60994,102,8,2024-07-19,216.41,2024-08-21
60995,103,4,2024-09-12,263.77,2024-10-03
60996,104,4,2024-10-27,378.72,2024-03-08
60997,100,10,2024-09-13,282.32,2024-01-22
60998,105,4,2024-11-17,407.85,2024-04-26
60999,103,10,2024-04-22,472.17,2024-12-29
61000,102,2,2024-03-21,57.86,2024-12-11
61001,101,8,2024-05-20,144.82,2024-10-07
61002,103,1,2024-07-13,412.6,2024-07-05
61003,103,10,2024-09-11,386.12,2024-09-11
61004,104,3,2024-04-10,144.48,2024-11-17
61005,101,6,2024-02-29,266.65,2024-02-20
61006,102,5,2024-12-31,282.94,2024-11-30
61007,100,8,2024-01-14,419.21,2024-09-26
61008,103,5,2024-12-28,334.62,2024-07-20
61009,100,9,2024-04-05,389.48,2024-04-13
61010,101,8,2024-11-29,474.94,2024-05-11
61011,103,5,2024-12-05,497.31,2024-03-20
61012,102,9,2024-08-22,409.9,2024-08-13
61013,103,3,2024-06-18,499.71,2024-04-15
61014,102,7,2024-09-11,311.07,2024-12-15
61015,100,7,2024-08-11,198.56,2024-02-23
61016,104,7,2024-07-06,242.52,2024-10-09
61017,101,2,2024-07-28,368.87,2024-07-21
61018,105,3,2024-10-28,382.95,2024-11-05
61019,100,6,2024-11-09,334.04,2024-10-04
61020,105,7,2024-11-21,220.83,2024-12-18
61021,103,6,2024-02-29,358.66,2024-11-16
61022,103,1,2024-02-25,403.67,2024-06-09
61023,105,1,2024-09-17,211.17,2024-06-22
61024,105,4,2024-12-23,139.14,2024-01-21
61025,102,4,2024-05-02,112.07,2024-10-27
61026,104,8,2024-04-24,333.27,2024-05-14
61027,104,4,2024-03-21,230.39,2024-06-20
61028,100,7,2024-10-04,167.19,2024-06-07
61029,105,6,2024-10-20,352.66,2024-02-07
61030,100,1,2024-11-12,384.67,2024-01-26
61031,101,6,2024-05-20,192.47,2024-06-30
61032,102,6,2024-01-12,411.87,2024-10-12
61033,102,4,2024-08-25,191.09,2024-12-29
61034,105,3,2024-03-08,70.75,2024-08-17
61035,102,3,2024-03-31,249.35,2024-10-10
61036,101,5,2024-02-06,58.76,2024-10-02
61037,104,9,2024-08-18,246.58,2024-08-07
61038,105,8,2024-02-26,138.52,2024-12-31
61039,104,5,2024-08-28,434.1,2024-10-19
61040,104,8,2024-03-26,367.3,2024-06-08
61041,100,6,2024-11-04,393.42,2024-05-20
61042,100,10,2024-12-23,293.81,2024-08-18
61043,105,4,2024-11-23,113.32,2024-07-11
61044,104,7,2024-08-19,243.61,2024-03-13
61045,100,6,2024-03-28,57.31,2024-07-07
61046,101,5,2024-03-21,66.46,2024-03-02
61047,102,1,2024-08-26,55.2,2024-10-24
61048,102,10,2024-12-05,185.13,2024-11-14
61049,100,3,2024-06-15,324.65,2024-06-06
61050,100,4,2024-11-18,229.98,2024-04-25
61051,101,8,2024-05-17,427.8,2024-10-31
61052,105,3,2024-08-25,401.58,2024-08-28
61053,103,1,2024-05-15,195.94,2024-02-04
61054,101,4,2024-03-23,154.96,2024-08-05
61055,105,9,2024-08-29,303.24,2024-02-12
61056,103,6,2024-03-18,366.17,2024-11-09
61057,104,5,2024-04-08,258.43,2024-03-16
61058,100,9,2024-02-06,216.17,2024-09-22
61059,104,3,2024-07-29,321.84,2024-09-22
61060,105,4,2024-05-10,302.61,2024-11-24
61061,104,6,2024-11-24,214.68,2024-09-23
61062,104,8,2024-04-18,50.98,2024-12-27
61063,101,5,2024-10-10,327.96,2024-05-02
61064,102,5,2024-12-08,90.81,2024-07-03
61065,105,7,2024-11-17,387.61,2024-06-10
61066,100,10,2024-11-03,201.2,2024-04-19
61067,102,5,2024-11-23,363.7,2024-07-09
61068,104,9,2024-01-06,214.58,2024-08-16
61069,102,7,2024-05-06,324.72,2024-11-21
61070,104,5,2024-03-03,450.35,2024-08-15
61071,100,2,2024-03-14,490.67,2024-08-23
61072,105,4,2024-01-20,208.72,2024-03-05
61073,101,9,2024-09-03,111.47,2024-02-20
61074,101,2,2024-08-18,197.15,2024-07-24
61075,101,6,2024-07-13,123.3,2024-12-08
61076,104,9,2024-11-29,118.94,2024-06-04
61077,102,9,2024-10-02,143.04,2024-07-23
61078,100,4,2024-04-28,289.28,2024-08-16
61079,104,7,2024-03-27,438.29,2024-05-06
61080,105,8,2024-06-15,344.87,2024-11-28
61081,100,7,2024-06-16,161.05,2024-08-04
61082,102,9,2024-04-20,398.53,2024-07-01
61083,104,5,2024-09-15,385.96,2024-05-12
61084,104,10,2024-06-24,170.56,2024-07-27
61085,105,9,2024-12-05,104.96,2024-11-20
61086,104,1,2024-08-12,209.53,2024-03-29
61087,102,7,2024-01-08,233.02,2024-05-18
61088,103,9,2024-08-16,51.42,2024-07-14
61089,104,3,2024-11-15,59.18,2024-10-31
61090,101,7,2024-01-31,145.18,2024-02-23
61091,104,5,2024-12-03,251.81,2024-02-04
61092,105,5,2024-02-12,48.18,2024-09-20
61093,103,7,2024-06-03,145.27,2024-08-23
61094,104,10,2024-11-26,288.86,2024-10-20
61095,102,5,2024-10-22,44.34,2024-08-16
61096,104,2,2024-03-26,140.14,2024-06-26
61097,101,3,2024-11-18,204.98,2024-02-12
61098,101,8,2024-05-26,358.12,2024-10-19
61099,100,7,2024-09-11,428.69,2024-07-07
61100,105,6,2024-08-07,232.03,2024-10-19
61101,104,3,2024-08-18,134.63,2024-02-09
61102,101,7,2024-06-14,452.05,2024-08-02
61103,104,10,2024-03-01,111.27,2024-08-04
61104,105,6,2024-04-28,127.48,2024-03-28
61105,104,5,2024-01-20,12.07,2024-09-11
61106,100,2,2024-08-21,255.31,2024-06-06
61107,104,3,2024-04-26,446.35,2024-02-24
61108,105,6,2024-12-04,71.05,2024-11-23
61109,100,5,2024-03-25,219.05,2024-09-29
61110,100,6,2024-02-22,175.94,2024-05-23
61111,104,9,2024-10-07,199.91,2024-01-02
61112,104,5,2024-04-29,373.61,2024-09-27
61113,101,10,2024-03-14,210.42,2024-04-18
61114,103,4,2024-03-27,31.33,2024-08-11
61115,102,5,2024-09-14,192.26,2024-01-12
61116,103,5,2024-12-02,296.57,2024-10-03
61117,102,8,2024-09-02,323.63,2024-12-02
61118,100,2,2024-09-23,233.16,2024-07-04
61119,102,3,2024-03-24,84.09,2024-08-28
61120,101,9,2024-05-21,132.69,2024-03-04
61121,105,4,2024-03-13,481.32,2024-05-20
61122,104,6,2024-06-14,74.71,2024-01-24
61123,103,6,2024-07-28,242.2,2024-03-10
61124,101,7,2024-02-09,351.03,2024-03-28
61125,104,2,2024-07-29,347.94,2024-05-08
61126,103,6,2024-10-30,444.72,2024-12-07
61127,102,4,2024-12-02,321.34,2024-06-18
61128,105,9,2024-08-31,31.6,2024-02-17
61129,104,5,2024-02-20,105.86,2024-03-24
61130,100,8,2024-11-14,142.73,2024-02-20
61131,100,10,2024-10-13,289.21,2024-10-09
61132,101,6,2024-06-14,406.52,2024-01-18
61133,105,1,2024-12-09,166.11,2024-10-31
61134,104,4,2024-03-29,81.68,2024-05-24
61135,100,9,2024-05-13,199.98,2024-05-31
61136,105,8,2024-11-25,76.9,2024-06-05
61137,104,6,2024-05-21,426.86,2024-09-28
61138,101,1,2024-10-23,399.15,2024-02-06
61139,103,7,2024-06-18,266.03,2024-10-25
61140,104,1,2024-06-21,63.92,2024-08-06
61141,101,4,2024-06-14,415.37,2024-02-17
61142,100,7,2024-09-26,198.27,2024-11-22
61143,103,4,2024-09-16,377.44,2024-06-19
61144,104,5,2024-07-21,13.49,2024-12-09
61145,100,10,2024-04-09,82.63,2024-07-29
61146,104,3,2024-03-06,94.8,2024-04-13
61147,101,3,2024-05-12,16.1,2024-01-12
61148,105,9,2024-07-22,447.35,2024-01-04
61149,103,7,2024-11-22,385.62,2024-07-03
61150,101,5,2024-03-07,461.12,2024-02-25
61151,104,3,2024-08-16,341.8,2024-01-10
61152,101,7,2024-10-04,124.08,2024-01-11
61153,105,7,2024-04-26,254.05,2024-10-21
61154,103,10,2024-03-24,462.89,2024-09-25
61155,104,8,2024-09-23,133.97,2024-06-08
61156,103,3,2024-09-12,139.92,2024-06-02
61157,103,8,2024-12-24,179.48,2024-04-07
61158,103,4,2024-01-08,114.53,2024-10-22
61159,102,3,2024-09-25,220.66,2024-09-04
61160,104,5,2024-08-16,277.18,2024-08-14
61161,102,7,2024-05-09,20.78,2024-10-29
61162,102,3,2024-01-22,209.31,2024-05-02
61163,102,6,2024-06-09,433.08,2024-08-10
61164,105,1,2024-12-29,400.77,2024-12-23
61165,102,7,2024-11-01,188.28,2024-11-02
61166,102,3,2024-11-06,167.38,2024-10-23
61167,101,3,2024-05-26,433.79,2024-10-19
61168,105,1,2024-11-16,301.39,2024-08-16
61169,104,7,2024-07-08,68.78,2024-12-12
61170,105,1,2024-11-22,91.75,2024-07-02
61171,100,5,2024-06-10,112.51,2024-12-14
61172,100,10,2024-08-06,62.99,2024-04-12
61173,102,8,2024-08-30,407.48,2024-01-31
61174,105,7,2024-04-25,171.92,2024-08-07
61175,102,9,2024-12-07,402.65,2024-02-22
61176,102,7,2024-11-08,173.72,2024-11-14
61177,102,6,2024-12-28,483.98,2024-11-15
61178,102,2,2024-05-09,325.89,2024-01-06
61179,100,8,2024-11-16,178.81,2024-12-22
61180,105,1,2024-06-15,73.83,2024-10-07
61181,105,6,2024-10-03,83.76,2024-03-26
61182,100,2,2024-03-29,445.31,2024-01-30
61183,103,4,2024-11-30,404.53,2024-12-19
61184,103,2,2024-09-05,88.33,2024-05-17
61185,100,9,2024-08-22,68.43,2024-09-13
61186,105,2,2024-08-31,481.84,2024-01-11
61187,104,8,2024-08-11,490.71,2024-03-06
61188,101,1,2024-07-08,285.79,2024-03-31
61189,102,8,2024-04-12,387.92,2024-03-18
61190,100,9,2024-07-23,358.31,2024-02-07
61191,102,4,2024-10-23,162.27,2024-09-16
61192,104,5,2024-07-12,220.91,2024-12-28
61193,104,10,2024-12-14,48.06,2024-01-12
61194,103,7,2024-09-13,107.27,2024-03-20
61195,104,1,2024-03-27,250.86,2024-10-25
61196,101,3,2024-03-04,487.25,2024-07-11
61197,101,6,2024-09-15,413.93,2024-05-08
61198,103,3,2024-04-24,401.61,2024-09-04
61199,103,10,2024-01-12,384.18,2024-07-30
61200,103,7,2024-10-22,360.55,2024-12-23
61201,104,10,2024-01-22,98.41,2024-09-02
61202,101,6,2024-11-03,417.53,2024-12-26
61203,103,2,2024-06-03,114.58,2024-04-18
61204,103,9,2024-10-29,161.05,2024-12-23
61205,101,8,2024-04-24,371.52,2024-04-26
61206,101,2,2024-08-14,388.7,2024-09-22
61207,103,6,2024-11-13,157.01,2024-11-22
61208,105,7,2024-02-20,208.81,2024-06-13
61209,102,2,2024-11-27,372.16,2024-08-30
61210,100,5,2024-01-06,469.45,2024-09-17
61211,103,4,2024-11-01,144.19,2024-04-29
61212,100,10,2024-11-14,113.95,2024-11-20
61213,104,10,2024-10-08,379.34,2024-07-06
61214,100,8,2024-02-29,134.26,2024-03-14
61215,105,6,2024-02-21,298.44,2024-09-17
61216,100,7,2024-12-22,313.23,2024-03-05
61217,102,2,2024-12-24,311.39,2024-11-28
61218,104,4,2024-12-22,248.12,2024-04-13
61219,105,8,2024-12-31,386.37,2024-05-26
61220,105,1,2024-10-12,94.75,2024-01-18
61221,104,2,2024-10-29,46.78,2024-06-25
61222,102,9,2024-09-13,375.59,2024-12-12
61223,105,6,2024-11-04,152.98,2024-12-30
61224,104,3,2024-06-24,145.68,2024-07-24
61225,105,2,2024-07-09,498.07,2024-08-27
61226,100,3,2024-03-02,174.4,2024-07-24
61227,100,10,2024-02-07,401.65,2024-09-23
61228,104,8,2024-04-29,446.96,2024-01-17
61229,102,9,2024-07-14,123.69,2024-02-13
61230,100,1,2024-07-11,213.72,2024-09-29
61231,104,2,2024-09-08,74.47,2024-11-23
61232,101,10,2024-07-11,303.54,2024-10-22
61233,103,8,2024-07-29,89.41,2024-12-13
61234,100,7,2024-01-23,357.6,2024-05-24
61235,102,10,2024-05-27,189.45,2024-07-05
61236,102,9,2024-03-22,356.99,2024-03-09
61237,105,1,2024-09-21,431.47,2024-02-27
61238,102,7,2024-09-04,82.68,2024-05-22
61239,101,7,2024-10-26,70.87,2024-09-23
61240,100,6,2024-07-27,273.37,2024-06-06
61241,104,8,2024-01-27,187.52,2024-01-01
61242,102,10,2024-11-07,37.85,2024-09-13
61243,105,3,2024-08-06,48.12,2024-09-01
61244,105,10,2024-04-27,85.46,2024-02-16
61245,100,10,2024-06-27,172.65,2024-01-30
61246,105,3,2024-03-23,381.76,2024-12-26
61247,105,6,2024-01-16,285.94,2024-02-09
61248,105,10,2024-08-27,315.7,2024-03-18
61249,102,4,2024-09-01,192.79,2024-09-15
61250,103,8,2024-02-19,355.7,2024-05-18
61251,103,6,2024-01-30,478.04,2024-03-19
61252,100,3,2024-10-23,458.02,2024-05-25
61253,101,7,2024-06-16,384.55,2024-02-08
61254,105,3,2024-11-24,193.65,2024-09-15
61255,100,7,2024-09-24,124.66,2024-01-31
61256,102,10,2024-09-06,126.86,2024-08-25
61257,102,5,2024-03-22,80.66,2024-02-17
61258,101,9,2024-01-20,351.84,2024-12-19
61259,105,1,2024-11-18,197.35,2024-08-26
61260,102,2,2024-09-22,266.87,2024-11-22
61261,103,10,2024-11-22,381.57,2024-07-08
61262,102,9,2024-10-01,200.61,2024-12-27
61263,100,10,2024-04-05,481.09,2024-10-23
61264,101,8,2024-08-13,237.86,2024-01-24
61265,103,5,2024-08-15,63.98,2024-01-06
61266,104,6,2024-07-19,412.66,2024-03-31
61267,104,1,2024-02-03,152.91,2024-12-12
61268,104,1,2024-01-16,343.9,2024-11-25
61269,101,3,2024-09-25,352.38,2024-09-13
61270,102,2,2024-11-02,75.58,2024-03-06
61271,103,1,2024-06-30,229.35,2024-06-24
61272,101,5,2024-10-22,157.26,2024-02-27
61273,105,10,2024-10-16,431.21,2024-12-25
61274,101,5,2024-03-04,146.72,2024-07-14
61275,105,8,2024-04-18,255.47,2024-07-24
61276,104,5,2024-07-05,278.33,2024-04-18
61277,101,5,2024-07-13,246.79,2024-04-08
61278,105,8,2024-08-06,123.3,2024-05-21
61279,102,2,2024-08-22,429.21,2024-01-10
61280,103,7,2024-02-05,184.71,2024-08-21
61281,100,2,2024-10-29,301.84,2024-10-11
61282,102,7,2024-01-28,147.22,2024-02-18
61283,105,6,2024-09-15,248.78,2024-09-03
61284,100,7,2024-03-10,87.83,2024-05-08
61285,100,8,2024-05-02,306.42,2024-04-02
61286,102,1,2024-12-26,72.15,2024-04-09
61287,101,8,2024-11-24,228.3,2024-04-01
61288,105,8,2024-11-27,428.96,2024-11-21
61289,102,5,2024-01-26,428.72,2024-05-05
61290,101,2,2024-02-23,24.68,2024-04-04
61291,100,2,2024-02-08,135.2,2024-06-05
61292,100,9,2024-01-08,334.38,2024-12-15
61293,101,10,2024-08-11,315.61,2024-12-20
61294,101,3,2024-09-26,119.29,2024-11-07
61295,105,7,2024-04-19,485.18,2024-03-31
61296,104,4,2024-09-17,444.08,2024-07-21
61297,103,5,2024-01-17,76.39,2024-01-01
61298,103,8,2024-02-16,309.95,2024-12-31
61299,103,8,2024-05-29,222.92,2024-09-05
61300,103,4,2024-08-25,199.46,2024-12-07
61301,104,10,2024-05-20,170.13,2024-05-21
61302,102,2,2024-11-17,364.51,2024-07-13
61303,105,1,2024-03-07,289.02,2024-09-09
61304,102,6,2024-03-15,469.77,2024-04-27
61305,101,7,2024-02-17,331.25,2024-01-13
61306,102,2,2024-12-12,108.3,2024-10-21
61307,101,5,2024-01-10,484.83,2024-05-06
61308,103,6,2024-12-03,309.13,2024-05-26
61309,105,5,2024-06-26,396.98,2024-08-01
61310,105,10,2024-09-12,306.7,2024-05-17
61311,101,3,2024-03-30,437.91,2024-08-03
61312,103,2,2024-02-22,422.18,2024-07-27
61313,105,9,2024-10-21,431.33,2024-03-13
61314,100,2,2024-08-23,250.72,2024-11-23
61315,102,1,2024-06-12,279.96,2024-07-01
61316,104,3,2024-06-29,487.66,2024-01-09
61317,100,7,2024-06-08,104.52,2024-03-15
61318,105,2,2024-12-26,383.04,2024-01-01
61319,101,1,2024-03-26,341.36,2024-10-05
61320,104,5,2024-04-29,432.48,2024-05-13
61321,105,1,2024-12-29,157.94,2024-05-12
61322,101,1,2024-03-27,313.33,2024-12-10
61323,103,7,2024-03-08,65.66,2024-01-20
61324,104,1,2024-11-07,272.17,2024-05-28
61325,102,1,2024-02-16,252.95,2024-06-08
61326,104,4,2024-11-05,407.67,2024-08-25
61327,105,9,2024-07-21,319.72,2024-07-01
61328,104,7,2024-12-15,372.74,2024-07-10
61329,102,2,2024-03-12,404.25,2024-10-21
61330,100,6,2024-11-09,376.2,2024-11-21
61331,102,10,2024-05-25,101.9,2024-04-15
61332,105,3,2024-07-30,55.59,2024-08-30
61333,105,5,2024-10-28,283.63,2024-05-20
61334,104,3,2024-05-13,390.02,2024-01-28
61335,104,4,2024-02-28,445.53,2024-04-01
61336,103,5,2024-06-24,486.84,2024-02-06
61337,102,6,2024-10-23,21.01,2024-11-15
61338,103,8,2024-04-28,69.55,2024-09-05
61339,104,8,2024-06-18,366.0,2024-04-18
61340,104,1,2024-03-24,488.48,2024-01-24
61341,100,8,2024-10-12,438.5,2024-07-01
61342,101,2,2024-03-25,223.23,2024-09-15
61343,101,2,2024-10-21,150.39,2024-12-15
61344,104,6,2024-06-29,426.08,2024-06-28
61345,105,4,2024-09-16,194.05,2024-05-06
61346,100,5,2024-03-08,62.36,2024-05-01
61347,100,1,2024-03-14,252.24,2024-03-31
61348,104,1,2024-03-01,488.83,2024-12-20
61349,105,8,2024-03-14,316.3,2024-09-05
61350,105,1,2024-10-25,251.9,2024-05-15
61351,105,4,2024-02-27,327.29,2024-08-27
61352,102,9,2024-02-28,175.1,2024-02-06
61353,103,5,2024-05-05,273.48,2024-07-01
61354,101,1,2024-01-28,50.81,2024-05-03
61355,104,2,2024-10-10,372.11,2024-03-21
61356,105,10,2024-12-04,368.19,2024-09-04
61357,103,1,2024-08-29,423.51,2024-04-18
61358,103,7,2024-03-05,148.43,2024-04-30
61359,104,4,2024-11-28,286.94,2024-09-12
61360,105,2,2024-07-03,372.38,2024-06-30
61361,104,7,2024-02-26,14.77,2024-05-12
61362,101,4,2024-12-16,206.78,2024-05-21
61363,104,10,2024-04-01,480.66,2024-10-03
61364,100,6,2024-11-21,271.62,2024-02-03
61365,105,2,2024-07-12,69.03,2024-05-07
61366,100,7,2024-04-26,160.61,2024-02-23
61367,101,10,2024-09-13,386.54,2024-12-23
61368,102,8,2024-11-22,377.05,2024-07-22
61369,103,10,2024-09-06,347.3,2024-04-25
61370,101,6,2024-01-17,369.71,2024-09-25
61371,102,10,2024-11-30,135.57,2024-04-15
61372,102,10,2024-01-30,178.07,2024-02-10
61373,105,3,2024-07-04,174.08,2024-02-19
61374,100,5,2024-04-22,127.84,2024-01-19
61375,103,3,2024-01-16,170.85,2024-01-03
61376,103,10,2024-12-10,398.37,2024-08-10
61377,104,9,2024-07-15,235.43,2024-11-17
61378,103,4,2024-05-24,45.74,2024-04-19
61379,105,9,2024-01-28,349.88,2024-08-18
61380,101,5,2024-07-07,498.21,2024-01-18
61381,105,8,2024-03-18,128.07,2024-09-24
61382,104,4,2024-08-22,114.89,2024-11-03
61383,105,3,2024-02-03,306.56,2024-10-06
61384,101,7,2024-01-16,186.36,2024-12-05
61385,103,9,2024-09-03,211.74,2024-01-30
61386,102,4,2024-05-19,13.04,2024-01-28
61387,101,5,2024-09-03,457.03,2024-07-15
61388,100,9,2024-08-18,128.53,2024-12-01
61389,103,5,2024-06-20,439.52,2024-03-09
61390,100,5,2024-09-23,25.47,2024-06-18
61391,101,4,2024-12-03,283.37,2024-08-17
61392,101,3,2024-11-28,437.91,2024-02-08
61393,105,6,2024-03-20,72.99,2024-04-27
61394,101,10,2024-07-30,95.45,2024-10-02
61395,101,9,2024-06-28,402.94,2024-06-07
61396,102,4,2024-09-23,257.08,2024-12-30
61397,103,4,2024-09-07,197.33,2024-05-10
61398,100,10,2024-09-14,278.83,2024-11-28
61399,100,10,2024-10-14,33.44,2024-01-01
61400,102,9,2024-03-14,459.02,2024-04-05
61401,100,5,2024-03-10,310.16,2024-10-14
61402,104,7,2024-02-05,179.3,2024-03-02
61403,105,3,2024-11-23,175.11,2024-10-27
61404,100,1,2024-08-03,320.29,2024-05-23
61405,100,9,2024-02-10,265.38,2024-07-14
61406,103,3,2024-06-12,281.37,2024-05-31
61407,101,2,2024-02-09,314.13,2024-12-06
61408,104,4,2024-01-15,452.81,2024-11-23
61409,100,7,2024-10-08,377.16,2024-01-22
61410,105,5,2024-10-15,353.77,2024-08-27
61411,103,1,2024-02-08,460.82,2024-07-29
61412,103,10,2024-09-26,211.74,2024-10-04
61413,105,5,2024-09-29,469.81,2024-09-18
61414,101,1,2024-08-17,484.16,2024-03-23
61415,102,6,2024-08-09,479.61,2024-10-25
61416,104,9,2024-08-11,293.05,2024-03-09
61417,105,6,2024-10-22,53.88,2024-03-03
61418,101,9,2024-10-19,449.98,2024-05-26
61419,102,4,2024-08-07,175.61,2024-09-05
61420,103,4,2024-08-16,296.11,2024-12-03
61421,105,7,2024-12-10,166.83,2024-04-05
61422,102,1,2024-05-19,144.94,2024-03-13
61423,101,4,2024-01-01,367.55,2024-01-06
61424,101,4,2024-10-23,143.76,2024-10-06
61425,103,5,2024-06-04,85.54,2024-08-25
61426,105,8,2024-01-03,134.77,2024-07-06
61427,103,1,2024-04-15,414.03,2024-03-10
61428,105,4,2024-07-12,16.18,2024-05-01
61429,103,9,2024-05-19,301.29,2024-11-25
61430,105,5,2024-07-20,105.35,2024-12-10
61431,100,4,2024-02-07,252.16,2024-06-13
61432,102,4,2024-07-13,182.65,2024-08-24
61433,101,4,2024-07-11,379.32,2024-02-17
61434,100,4,2024-11-06,212.8,2024-06-14
61435,102,6,2024-12-12,53.77,2024-03-16
61436,102,2,2024-02-11,164.72,2024-04-12
61437,100,4,2024-01-09,226.56,2024-01-28
61438,101,8,2024-02-21,372.15,2024-03-26
61439,105,2,2024-06-24,129.16,2024-09-16
61440,105,4,2024-03-04,388.57,2024-03-07
61441,105,7,2024-07-06,125.14,2024-05-14
61442,105,8,2024-03-01,402.85,2024-02-22
61443,105,1,2024-12-30,285.07,2024-07-26
61444,104,3,2024-11-19,195.68,2024-08-31
61445,104,8,2024-01-28,187.9,2024-02-29
61446,101,1,2024-09-27,78.07,2024-12-27
61447,101,6,2024-01-21,307.71,2024-06-07
61448,104,10,2024-02-14,331.51,2024-03-17
61449,104,2,2024-01-31,264.04,2024-12-09
61450,103,6,2024-02-04,438.25,2024-02-09
61451,103,1,2024-02-29,316.04,2024-07-20
61452,104,2,2024-06-16,266.91,2024-12-13
61453,105,7,2024-01-08,495.66,2024-03-01
61454,101,3,2024-08-28,411.62,2024-06-08
61455,100,2,2024-06-05,16.38,2024-09-20
61456,105,4,2024-03-28,499.91,2024-11-27
61457,101,10,2024-01-11,425.7,2024-07-06
61458,105,7,2024-05-07,268.03,2024-03-23
61459,104,4,2024-02-20,138.6,2024-11-22
